"profit","loss","targetloanstatus"
778.5,0,"0"
222,0,"0"
2112.7325,0,"0"
2670.4,0,"0"
0,7400,"1"
1557.6,0,"0"
725.2,0,"0"
555.9,0,"0"
1882.1,0,"0"
1298,0,"0"
740,0,"0"
3245,0,"0"
399.6,0,"0"
981,0,"0"
279.125,0,"0"
1467.6,0,"0"
1646.4,0,"0"
784.8,0,"0"
2611.2,0,"0"
3099.8,0,"0"
987.2,0,"0"
303.52,0,"0"
978.4,0,"0"
0,24000,"1"
868.5,0,"0"
654,0,"0"
1557.6,0,"0"
155.4,0,"0"
654,0,"0"
1520,0,"0"
352.3,0,"0"
523.2,0,"0"
75.27,0,"0"
1335,0,"0"
2392.5,0,"0"
1382,0,"0"
474.56,0,"0"
667.5,0,"0"
948.3,0,"0"
0,5000,"1"
1639.3,0,"0"
2827.35,0,"0"
3337.5,0,"0"
2448,0,"0"
347.4,0,"0"
411.6,0,"0"
347.4,0,"0"
1234,0,"0"
0,3500,"1"
0,10000,"1"
3292.8,0,"0"
868.5,0,"0"
1605.8,0,"0"
1690.8,0,"0"
392.4,0,"0"
2818,0,"0"
1843.65,0,"0"
2744,0,"0"
289.5,0,"0"
867.75,0,"0"
617,0,"0"
65.4,0,"0"
1798.2,0,"0"
463.2,0,"0"
523.2,0,"0"
189.15,0,"0"
829.2,0,"0"
615.68,0,"0"
2677.1,0,"0"
3412,0,"0"
4495.95,0,"0"
140.3675,0,"0"
888,0,"0"
0,25000,"1"
777,0,"0"
1462.29,0,"0"
434.25,0,"0"
542,0,"0"
1834.5,0,"0"
2590,0,"0"
535.575,0,"0"
1706,0,"0"
2497.5,0,"0"
579,0,"0"
370,0,"0"
518,0,"0"
0,3000,"1"
782.72,0,"0"
1924,0,"0"
422.7,0,"0"
1962.36,0,"0"
1779.6,0,"0"
159.84,0,"0"
733.8,0,"0"
1602,0,"0"
444,0,"0"
1017.5,0,"0"
0,12000,"1"
999,0,"0"
756.6,0,"0"
532.8,0,"0"
0,25000,"1"
0,25000,"1"
103.65,0,"0"
271,0,"0"
96.2,0,"0"
0,16000,"1"
579,0,"0"
1498.5,0,"0"
370,0,"0"
987.2,0,"0"
2491.2,0,"0"
0,20000,"1"
2405,0,"0"
699.3,0,"0"
778.8,0,"0"
98.1,0,"0"
740,0,"0"
379.4,0,"0"
0,9000,"1"
2224.5,0,"0"
981,0,"0"
144.3,0,"0"
1038.4,0,"0"
829.2,0,"0"
579,0,"0"
694.8,0,"0"
925.5,0,"0"
0,6925,"1"
694.8,0,"0"
3615,0,"0"
1152.48,0,"0"
0,4000,"1"
327,0,"0"
414.6,0,"0"
208.44,0,"0"
1382,0,"0"
0,3500,"1"
667.5,0,"0"
1549.375,0,"0"
3707.5,0,"0"
1078.92,0,"0"
617,0,"0"
0,20000,"1"
1198.8,0,"0"
1308,0,"0"
1520.2,0,"0"
555.9,0,"0"
925,0,"0"
346.88,0,"0"
0,25000,"1"
0,13000,"1"
2817.7,0,"0"
324.5,0,"0"
1245.6,0,"0"
1467.6,0,"0"
1927.9,0,"0"
2392.5,0,"0"
981,0,"0"
1036,0,"0"
797.5,0,"0"
827.925,0,"0"
0,5000,"1"
617,0,"0"
535.525,0,"0"
1712.2,0,"0"
2522,0,"0"
0,20000,"1"
1382,0,"0"
981,0,"0"
599.4,0,"0"
0,6250,"1"
3987.5,0,"0"
251.865,0,"0"
1480.8,0,"0"
617.4,0,"0"
0,4500,"1"
444.24,0,"0"
925.5,0,"0"
1154.4,0,"0"
0,7000,"1"
2424.4,0,"0"
449.86,0,"0"
576.24,0,"0"
606.06,0,"0"
740,0,"0"
433.8,0,"0"
0,4000,"1"
2397.6,0,"0"
228.9,0,"0"
0,5500,"1"
277.92,0,"0"
248.76,0,"0"
370.37,0,"0"
596.2,0,"0"
652.8,0,"0"
103.6,0,"0"
1036.5,0,"0"
1446,0,"0"
199.8,0,"0"
1036,0,"0"
434.25,0,"0"
863.75,0,"0"
1105.6,0,"0"
3707.5,0,"0"
518,0,"0"
1682.1,0,"0"
138.2,0,"0"
694.8,0,"0"
111.06,0,"0"
1783.6,0,"0"
277.5,0,"0"
0,11000,"1"
2497.5,0,"0"
640.8,0,"0"
1276,0,"0"
366.9,0,"0"
959.04,0,"0"
3522.5,0,"0"
1261,0,"0"
261.6,0,"0"
829.2,0,"0"
347.4,0,"0"
2503.5,0,"0"
185,0,"0"
1589.3,0,"0"
1154.4,0,"0"
2359.2,0,"0"
441.35,0,"0"
219.52,0,"0"
0,19000,"1"
2072,0,"0"
694.8,0,"0"
925,0,"0"
346.32,0,"0"
130.8,0,"0"
868.5,0,"0"
1156.8,0,"0"
2781,0,"0"
1001.95,0,"0"
694.8,0,"0"
1956.8,0,"0"
289.5,0,"0"
3264,0,"0"
1512.66,0,"0"
444.9,0,"0"
1924,0,"0"
925,0,"0"
926.4,0,"0"
230.88,0,"0"
3615,0,"0"
0,15000,"1"
617,0,"0"
520.32,0,"0"
1234,0,"0"
829.2,0,"0"
2335.5,0,"0"
4560.84,0,"0"
1064,0,"0"
347.4,0,"0"
745.92,0,"0"
746.28,0,"0"
462.5,0,"0"
829.2,0,"0"
977.985,0,"0"
457.8,0,"0"
839.16,0,"0"
493.24,0,"0"
355.2,0,"0"
569.8,0,"0"
784.8,0,"0"
133.5,0,"0"
289.5,0,"0"
981,0,"0"
978.4,0,"0"
801,0,"0"
1635.4,0,"0"
207.3,0,"0"
640.8,0,"0"
829.2,0,"0"
663.36,0,"0"
1948.05,0,"0"
828.8,0,"0"
266.4,0,"0"
0,11000,"1"
1779.6,0,"0"
1620.35,0,"0"
1924,0,"0"
345.5,0,"0"
207.3,0,"0"
599.4,0,"0"
4047.325,0,"0"
243.9,0,"0"
0,25000,"1"
2405,0,"0"
0,6400,"1"
0,1500,"1"
336.7,0,"0"
542,0,"0"
462.5,0,"0"
1776,0,"0"
1260.55,0,"0"
189.15,0,"0"
231.6,0,"0"
333,0,"0"
2298.1,0,"0"
457.8,0,"0"
2440.2,0,"0"
719.4,0,"0"
370.2,0,"0"
497.28,0,"0"
1042.2,0,"0"
566.62,0,"0"
310.8,0,"0"
3488.64,0,"0"
1602,0,"0"
1197.65,0,"0"
133.2,0,"0"
1034.15,0,"0"
854.4,0,"0"
624.375,0,"0"
1160.12,0,"0"
3648,0,"0"
1779.6,0,"0"
1332,0,"0"
654,0,"0"
784.8,0,"0"
867.6,0,"0"
400.5,0,"0"
490.5,0,"0"
749.25,0,"0"
3707.5,0,"0"
463.2,0,"0"
1332,0,"0"
2446,0,"0"
849.15,0,"0"
2606.8,0,"0"
667.6,0,"0"
2965.775,0,"0"
0,3600,"1"
345.5,0,"0"
0,11000,"1"
649,0,"0"
2552,0,"0"
0,9600,"1"
667.35,0,"0"
308.5,0,"0"
481,0,"0"
692.64,0,"0"
1669,0,"0"
1012.2,0,"0"
704.5,0,"0"
0,10000,"1"
587.04,0,"0"
462.5,0,"0"
1483,0,"0"
1198.8,0,"0"
578.4,0,"0"
1168.2,0,"0"
1068,0,"0"
0,7325,"1"
3100.8,0,"0"
3800,0,"0"
1036,0,"0"
1308,0,"0"
1798.2,0,"0"
1065.6,0,"0"
520.32,0,"0"
165.76,0,"0"
4718.4,0,"0"
784.8,0,"0"
378.3,0,"0"
0,5000,"1"
1335,0,"0"
1416.55,0,"0"
1632,0,"0"
377.9125,0,"0"
2473.7,0,"0"
331.68,0,"0"
4094.4,0,"0"
0,25000,"1"
3707.5,0,"0"
994.375,0,"0"
579,0,"0"
252.2,0,"0"
504.4,0,"0"
370.2,0,"0"
623.04,0,"0"
599.4,0,"0"
355.2,0,"0"
345.5,0,"0"
248.64,0,"0"
1480,0,"0"
1090.2,0,"0"
617,0,"0"
418.56,0,"0"
0,10000,"1"
414.4,0,"0"
3337.5,0,"0"
778.8,0,"0"
1438.8,0,"0"
0,15000,"1"
1372,0,"0"
3430,0,"0"
784.8,0,"0"
185.1,0,"0"
649.54,0,"0"
0,6500,"1"
433.6,0,"0"
1495.2,0,"0"
622.8,0,"0"
277.5,0,"0"
366.24,0,"0"
532.8,0,"0"
1896.25,0,"0"
0,25000,"1"
0,3200,"1"
962,0,"0"
557.535,0,"0"
0,2100,"1"
380.05,0,"0"
1498.5,0,"0"
325.2,0,"0"
248.64,0,"0"
463.2,0,"0"
493.6,0,"0"
4357.5,0,"0"
0,1450,"1"
1382,0,"0"
771.25,0,"0"
829.17,0,"0"
1152.48,0,"0"
240.5,0,"0"
1246.08,0,"0"
925.5,0,"0"
324.5,0,"0"
0,2050,"1"
630.5,0,"0"
2602.8,0,"0"
367.665,0,"0"
649,0,"0"
868.5,0,"0"
1646.4,0,"0"
1518.3,0,"0"
917.25,0,"0"
779.22,0,"0"
925.5,0,"0"
3707.5,0,"0"
0,9000,"1"
308.5,0,"0"
834.5,0,"0"
347.4,0,"0"
99.9,0,"0"
669.9,0,"0"
1598.4,0,"0"
99.9,0,"0"
0,2500,"1"
889.2,0,"0"
366.24,0,"0"
127.38,0,"0"
593.2,0,"0"
308.5,0,"0"
673.4,0,"0"
1399.44,0,"0"
1523.475,0,"0"
518,0,"0"
981,0,"0"
579,0,"0"
0,2900,"1"
962,0,"0"
0,3825,"1"
1008.8,0,"0"
414.4,0,"0"
1243.8,0,"0"
4183.2,0,"0"
0,10800,"1"
1420.8,0,"0"
0,10000,"1"
555,0,"0"
1834.5,0,"0"
0,9700,"1"
967.4,0,"0"
0,15000,"1"
2280,0,"0"
226.98,0,"0"
1036,0,"0"
784.8,0,"0"
0,8000,"1"
0,6000,"1"
4183.2,0,"0"
741.5,0,"0"
3430,0,"0"
673.4,0,"0"
1868.4,0,"0"
850.2,0,"0"
745.55,0,"0"
586.82,0,"0"
4005.6,0,"0"
289.5,0,"0"
196.2,0,"0"
3337.5,0,"0"
0,16000,"1"
4707.05,0,"0"
0,19750,"1"
984.3,0,"0"
945.75,0,"0"
388.5,0,"0"
466.425,0,"0"
0,10000,"1"
444,0,"0"
359.64,0,"0"
647.85,0,"0"
310.8,0,"0"
1318.68,0,"0"
1156.8,0,"0"
2503.5,0,"0"
362.6,0,"0"
392.4,0,"0"
483.7,0,"0"
1156.8,0,"0"
1554,0,"0"
630.5,0,"0"
810.6,0,"0"
765.6,0,"0"
740.4,0,"0"
0,10000,"1"
1761.12,0,"0"
1602,0,"0"
828.8,0,"0"
203.61,0,"0"
0,12000,"1"
3245,0,"0"
277.5,0,"0"
0,15000,"1"
719.28,0,"0"
3337.5,0,"0"
294.3,0,"0"
999,0,"0"
555.3,0,"0"
196.2,0,"0"
2569.05,0,"0"
901.875,0,"0"
686,0,"0"
0,10000,"1"
173.7,0,"0"
497.28,0,"0"
663.04,0,"0"
856.1,0,"0"
1535.4,0,"0"
1467.6,0,"0"
642.32,0,"0"
1387.5,0,"0"
552.8,0,"0"
582.75,0,"0"
987.2,0,"0"
996.48,0,"0"
1569.6,0,"0"
611.5,0,"0"
617,0,"0"
1513.2,0,"0"
754.6,0,"0"
463.2,0,"0"
1388.16,0,"0"
462.5,0,"0"
947.095,0,"0"
555,0,"0"
130.8,0,"0"
1492.7,0,"0"
419.56,0,"0"
172.75,0,"0"
1210.56,0,"0"
1209.9,0,"0"
492.15,0,"0"
3509,0,"0"
481,0,"0"
0,14000,"1"
2465.75,0,"0"
518,0,"0"
4080,0,"0"
163.2,0,"0"
579,0,"0"
865.8,0,"0"
173.7,0,"0"
3040,0,"0"
2585.05,0,"0"
1468.375,0,"0"
654,0,"0"
457.8,0,"0"
240.3,0,"0"
2335.5,0,"0"
1914,0,"0"
296.16,0,"0"
1574.37,0,"0"
967.4,0,"0"
829.2,0,"0"
741.5,0,"0"
880.56,0,"0"
542,0,"0"
579,0,"0"
593.2,0,"0"
1134.75,0,"0"
1998,0,"0"
1891.5,0,"0"
2020.2,0,"0"
959.04,0,"0"
617,0,"0"
954.785,0,"0"
1248.75,0,"0"
3707.5,0,"0"
2546,0,"0"
2503.5,0,"0"
1245.6,0,"0"
762.93,0,"0"
1554,0,"0"
1735.2,0,"0"
981,0,"0"
2405,0,"0"
605.28,0,"0"
4183.2,0,"0"
110.01,0,"0"
600.84,0,"0"
579,0,"0"
1168.3,0,"0"
1498.5,0,"0"
0,10000,"1"
3289.65,0,"0"
1243.2,0,"0"
1502.2,0,"0"
0,11500,"1"
0,12200,"1"
347.4,0,"0"
2590,0,"0"
771.25,0,"0"
462.5,0,"0"
1665,0,"0"
370.2,0,"0"
599.4,0,"0"
0,6400,"1"
925,0,"0"
691,0,"0"
401.05,0,"0"
958.3,0,"0"
1234,0,"0"
617,0,"0"
3707.5,0,"0"
0,15000,"1"
319.68,0,"0"
207.2,0,"0"
1105.6,0,"0"
1776,0,"0"
0,14500,"1"
986.3,0,"0"
103.65,0,"0"
493.6,0,"0"
499.5,0,"0"
1111.8,0,"0"
0,19500,"1"
1008.8,0,"0"
2522,0,"0"
549.13,0,"0"
925,0,"0"
2690.6,0,"0"
1868.4,0,"0"
518.28,0,"0"
0,7750,"1"
0,14100,"1"
2910.875,0,"0"
274.4,0,"0"
3707.5,0,"0"
0,1500,"1"
504.4,0,"0"
2803.5,0,"0"
200.28,0,"0"
0,12000,"1"
370.2,0,"0"
230.88,0,"0"
145.04,0,"0"
1669,0,"0"
248.76,0,"0"
925,0,"0"
569.8,0,"0"
0,1500,"1"
308.5,0,"0"
294.3,0,"0"
721.5,0,"0"
579,0,"0"
442.24,0,"0"
261.6,0,"0"
1308,0,"0"
3800,0,"0"
2392.5,0,"0"
784.8,0,"0"
579,0,"0"
1824,0,"0"
1154.4,0,"0"
487.8,0,"0"
96.74,0,"0"
4080,0,"0"
665.85,0,"0"
1201.68,0,"0"
861.36,0,"0"
564.63,0,"0"
454.3,0,"0"
2297.7,0,"0"
0,10000,"1"
0,8000,"1"
534,0,"0"
1740.48,0,"0"
1223,0,"0"
5192.5,0,"0"
155.4,0,"0"
518,0,"0"
1228.32,0,"0"
0,25000,"1"
932.4,0,"0"
994.56,0,"0"
577.2,0,"0"
502.7025,0,"0"
310.8,0,"0"
718.64,0,"0"
261.6,0,"0"
725.2,0,"0"
518,0,"0"
774.99,0,"0"
692.64,0,"0"
552.8,0,"0"
1735.2,0,"0"
0,4000,"1"
801.56,0,"0"
432.9,0,"0"
749.25,0,"0"
710.4,0,"0"
961.2,0,"0"
880.6,0,"0"
555,0,"0"
0,25000,"1"
962.52,0,"0"
1698.3,0,"0"
404.04,0,"0"
1598.4,0,"0"
0,18000,"1"
155.4,0,"0"
599.4,0,"0"
756.6,0,"0"
1761.2,0,"0"
287.26,0,"0"
0,15000,"1"
634.125,0,"0"
1962.48,0,"0"
654,0,"0"
0,9000,"1"
1388.16,0,"0"
246.8,0,"0"
691,0,"0"
2372.8,0,"0"
1658.4,0,"0"
710.4,0,"0"
719.28,0,"0"
1008.8,0,"0"
0,24000,"1"
617,0,"0"
749.25,0,"0"
310.8,0,"0"
3245,0,"0"
463.2,0,"0"
1979.45,0,"0"
189.7,0,"0"
1038.96,0,"0"
1098.72,0,"0"
650.4,0,"0"
108.4,0,"0"
4357.5,0,"0"
1817,0,"0"
814.44,0,"0"
462.75,0,"0"
0,12000,"1"
0,5000,"1"
973.5,0,"0"
1483,0,"0"
1160.88,0,"0"
376.35,0,"0"
518,0,"0"
0,19000,"1"
2634.4,0,"0"
4080,0,"0"
119.88,0,"0"
106.56,0,"0"
0,18725,"1"
0,5000,"1"
649,0,"0"
4449.6,0,"0"
1779.6,0,"0"
832.26,0,"0"
862.215,0,"0"
0,6000,"1"
0,10000,"1"
1036.5,0,"0"
1864.8,0,"0"
308.5,0,"0"
493.6,0,"0"
578.4,0,"0"
2497.5,0,"0"
442.52,0,"0"
271,0,"0"
1340.7,0,"0"
271,0,"0"
577.2,0,"0"
579,0,"0"
2520.1,0,"0"
192.4,0,"0"
333,0,"0"
0,13000,"1"
0,6000,"1"
279.855,0,"0"
650.4,0,"0"
608,0,"0"
1248.75,0,"0"
1731.6,0,"0"
0,25000,"1"
981,0,"0"
490.5,0,"0"
1198.8,0,"0"
3430,0,"0"
117.72,0,"0"
647.46,0,"0"
1308,0,"0"
497.28,0,"0"
667.5,0,"0"
2188.8,0,"0"
0,12000,"1"
999,0,"0"
1869.12,0,"0"
362.6,0,"0"
0,6000,"1"
0,6250,"1"
2744,0,"0"
667.5,0,"0"
370.2,0,"0"
345.5,0,"0"
1038.4,0,"0"
1864.8,0,"0"
207.2,0,"0"
999,0,"0"
3264,0,"0"
310.8,0,"0"
1036,0,"0"
0,4750,"1"
1687.2,0,"0"
0,5000,"1"
0,25000,"1"
0,6000,"1"
656.45,0,"0"
0,25000,"1"
1042.2,0,"0"
1433.75,0,"0"
114.45,0,"0"
333,0,"0"
0,2500,"1"
1525.53,0,"0"
2736,0,"0"
621.6,0,"0"
0,14000,"1"
240.5,0,"0"
754.8,0,"0"
148,0,"0"
69.1,0,"0"
2614.5,0,"0"
2497.5,0,"0"
0,10000,"1"
1046.4,0,"0"
555.3,0,"0"
829.2,0,"0"
1595,0,"0"
2254.4,0,"0"
926.875,0,"0"
103.65,0,"0"
1480.8,0,"0"
0,7500,"1"
207.3,0,"0"
617,0,"0"
1387.5,0,"0"
431.875,0,"0"
434.25,0,"0"
456,0,"0"
3245,0,"0"
1467.6,0,"0"
497.28,0,"0"
692.64,0,"0"
92.55,0,"0"
555,0,"0"
1148.85,0,"0"
749.65,0,"0"
337.44,0,"0"
2616.48,0,"0"
1507.75,0,"0"
0,5000,"1"
138.2,0,"0"
587.04,0,"0"
2076.8,0,"0"
3337.5,0,"0"
1388.24,0,"0"
0,2800,"1"
5192.5,0,"0"
481,0,"0"
4172.5,0,"0"
1308,0,"0"
2308.8,0,"0"
2543.8,0,"0"
3430,0,"0"
414.6,0,"0"
577.2,0,"0"
523.2,0,"0"
542,0,"0"
457.8,0,"0"
1110.6,0,"0"
1847.365,0,"0"
1557.6,0,"0"
760,0,"0"
457.8,0,"0"
2169,0,"0"
673.4,0,"0"
1261,0,"0"
617,0,"0"
2312.5,0,"0"
2336.4,0,"0"
686,0,"0"
630.5,0,"0"
2072,0,"0"
981,0,"0"
289.5,0,"0"
647.5,0,"0"
1160.88,0,"0"
194.355,0,"0"
1245.72,0,"0"
499.5,0,"0"
1779.6,0,"0"
0,4200,"1"
233.64,0,"0"
392.4,0,"0"
0,16000,"1"
103.6,0,"0"
3190,0,"0"
1308,0,"0"
580.925,0,"0"
621.6,0,"0"
1509.6,0,"0"
1308,0,"0"
777,0,"0"
0,21000,"1"
499.5,0,"0"
361.875,0,"0"
981,0,"0"
4172.5,0,"0"
699.3,0,"0"
0,4000,"1"
1243.2,0,"0"
467.25,0,"0"
327,0,"0"
908.6,0,"0"
462.75,0,"0"
1036.5,0,"0"
208.44,0,"0"
0,22500,"1"
1308,0,"0"
4357.5,0,"0"
1735.2,0,"0"
0,1200,"1"
3245,0,"0"
0,6000,"1"
327,0,"0"
864.36,0,"0"
870.24,0,"0"
207.62,0,"0"
898.3,0,"0"
414.4,0,"0"
607.95,0,"0"
828.8,0,"0"
2224.5,0,"0"
704.82,0,"0"
0,6250,"1"
756.645,0,"0"
694.8,0,"0"
138.2,0,"0"
177.6,0,"0"
1079.1,0,"0"
0,12800,"1"
1068,0,"0"
2590,0,"0"
462.75,0,"0"
640.8,0,"0"
318.45,0,"0"
3430,0,"0"
569.8,0,"0"
1578.42,0,"0"
1869,0,"0"
588.6,0,"0"
535.575,0,"0"
799.2,0,"0"
802.1,0,"0"
0,12000,"1"
0,2800,"1"
463.2,0,"0"
408.75,0,"0"
488.4,0,"0"
3245,0,"0"
0,22000,"1"
248.76,0,"0"
1513.2,0,"0"
1261,0,"0"
2220,0,"0"
0,13000,"1"
518,0,"0"
599.4,0,"0"
379.4,0,"0"
686,0,"0"
481,0,"0"
1450.4,0,"0"
3707.5,0,"0"
0,13775,"1"
1557,0,"0"
463.2,0,"0"
1243.2,0,"0"
5007.5,0,"0"
849.15,0,"0"
1382,0,"0"
608,0,"0"
1308,0,"0"
492.15,0,"0"
654,0,"0"
4080,0,"0"
2397.6,0,"0"
1956.8,0,"0"
463.2,0,"0"
3708,0,"0"
172.75,0,"0"
115.44,0,"0"
908.6,0,"0"
3615,0,"0"
1308,0,"0"
370,0,"0"
0,20000,"1"
3057.5,0,"0"
370.2,0,"0"
2058,0,"0"
1308,0,"0"
486.36,0,"0"
414.6,0,"0"
601.25,0,"0"
0,5000,"1"
795.3,0,"0"
1110.6,0,"0"
3430,0,"0"
617,0,"0"
1864.8,0,"0"
123.4,0,"0"
389.4,0,"0"
1498.5,0,"0"
144.3,0,"0"
310.8,0,"0"
462.5,0,"0"
518,0,"0"
1308,0,"0"
2596,0,"0"
829.2,0,"0"
414.6,0,"0"
1557.36,0,"0"
597.18,0,"0"
907.92,0,"0"
1234,0,"0"
1665,0,"0"
959.04,0,"0"
1090.32,0,"0"
1177.2,0,"0"
243.18,0,"0"
153.92,0,"0"
2020.2,0,"0"
0,18000,"1"
2492,0,"0"
1598.4,0,"0"
504.43,0,"0"
1550.4,0,"0"
393.87,0,"0"
1776,0,"0"
1198.8,0,"0"
432.9,0,"0"
308.5,0,"0"
1945.6,0,"0"
0,14600,"1"
1065.6,0,"0"
999,0,"0"
741.12,0,"0"
103.6,0,"0"
1387.5,0,"0"
199.8,0,"0"
1105.6,0,"0"
0,9600,"1"
1261,0,"0"
3045.925,0,"0"
73.17,0,"0"
981,0,"0"
923.52,0,"0"
3264,0,"0"
1308,0,"0"
0,5000,"1"
513.81,0,"0"
592.8,0,"0"
1308,0,"0"
513.66,0,"0"
299.7,0,"0"
1211.74,0,"0"
784.8,0,"0"
0,12000,"1"
845.295,0,"0"
3018.4,0,"0"
532.8,0,"0"
845.4,0,"0"
1731.6,0,"0"
554.84,0,"0"
567.45,0,"0"
0,3600,"1"
1118.88,0,"0"
0,3000,"1"
115.44,0,"0"
1234,0,"0"
1492.56,0,"0"
1513.2,0,"0"
0,1800,"1"
323.75,0,"0"
300.625,0,"0"
326.97,0,"0"
145.11,0,"0"
532.8,0,"0"
5192.5,0,"0"
1186.4,0,"0"
654,0,"0"
967.4,0,"0"
1924,0,"0"
1308,0,"0"
2058,0,"0"
216.8,0,"0"
542,0,"0"
713.9,0,"0"
183.12,0,"0"
1891.5,0,"0"
1036.5,0,"0"
345.5,0,"0"
207.2,0,"0"
915.6,0,"0"
0,10000,"1"
463.2,0,"0"
1860.48,0,"0"
981,0,"0"
641.68,0,"0"
1713.36,0,"0"
0,3700,"1"
1308,0,"0"
924.075,0,"0"
255.2,0,"0"
584.1,0,"0"
542,0,"0"
962,0,"0"
3403.8,0,"0"
5192.5,0,"0"
0,25000,"1"
725.2,0,"0"
623.04,0,"0"
4172.5,0,"0"
3337.5,0,"0"
656.75,0,"0"
411.6,0,"0"
185.1,0,"0"
534,0,"0"
2670,0,"0"
96.2,0,"0"
2448,0,"0"
1618.75,0,"0"
0,8000,"1"
457.8,0,"0"
2398.44,0,"0"
654,0,"0"
370.2,0,"0"
691,0,"0"
1243.2,0,"0"
249.75,0,"0"
493.6,0,"0"
801,0,"0"
355.2,0,"0"
289.5,0,"0"
4272,0,"0"
957,0,"0"
507.24,0,"0"
1298,0,"0"
1243.2,0,"0"
1202.5,0,"0"
0,5600,"1"
266.4,0,"0"
1382,0,"0"
1595,0,"0"
740,0,"0"
1352.64,0,"0"
0,4500,"1"
621.6,0,"0"
1160.32,0,"0"
173.7,0,"0"
1467.6,0,"0"
828.8,0,"0"
579,0,"0"
532.68,0,"0"
967.4,0,"0"
189.7,0,"0"
119.24,0,"0"
1798.2,0,"0"
2670,0,"0"
0,24250,"1"
281.84,0,"0"
0,10000,"1"
347.4,0,"0"
829.2,0,"0"
347.4,0,"0"
416.88,0,"0"
1765.4,0,"0"
1598.4,0,"0"
704.425,0,"0"
740,0,"0"
1998,0,"0"
1651.05,0,"0"
349.65,0,"0"
523.2,0,"0"
934.2,0,"0"
769.6,0,"0"
0,2500,"1"
2590,0,"0"
289.5,0,"0"
621.6,0,"0"
596.2,0,"0"
1110,0,"0"
1046.4,0,"0"
1914,0,"0"
2136.32,0,"0"
630.5,0,"0"
0,10000,"1"
1864.8,0,"0"
519.2,0,"0"
0,2000,"1"
2590,0,"0"
542,0,"0"
399.6,0,"0"
0,1800,"1"
2312.5,0,"0"
0,15000,"1"
289.5,0,"0"
854.4,0,"0"
2308.8,0,"0"
414.4,0,"0"
1373.7,0,"0"
929.48,0,"0"
691,0,"0"
1401.75,0,"0"
0,9800,"1"
1922.4,0,"0"
144.3,0,"0"
987.2,0,"0"
0,20000,"1"
0,9600,"1"
630.5,0,"0"
2522,0,"0"
865.8,0,"0"
519.2,0,"0"
867.6,0,"0"
0,25000,"1"
2907.2,0,"0"
228.9,0,"0"
144.6,0,"0"
0,5000,"1"
2312.5,0,"0"
1382,0,"0"
347.04,0,"0"
0,24250,"1"
0,16000,"1"
461.76,0,"0"
2382.8,0,"0"
1761.12,0,"0"
1450.4,0,"0"
0,18000,"1"
479.52,0,"0"
1658.4,0,"0"
499.5,0,"0"
0,8000,"1"
519.2,0,"0"
1198.8,0,"0"
778.5,0,"0"
166.5,0,"0"
2035,0,"0"
617,0,"0"
1139.6,0,"0"
579,0,"0"
867.6,0,"0"
532.8,0,"0"
325.2,0,"0"
1953.6,0,"0"
0,14500,"1"
1646.4,0,"0"
1509.6,0,"0"
555,0,"0"
1850,0,"0"
560.7,0,"0"
323.75,0,"0"
829.2,0,"0"
416.13,0,"0"
2002.5,0,"0"
1118.88,0,"0"
0,25000,"1"
794.95,0,"0"
1097.6,0,"0"
3430,0,"0"
3707.5,0,"0"
231.6,0,"0"
1443,0,"0"
2503.5,0,"0"
616.55,0,"0"
1234,0,"0"
942.76,0,"0"
3800,0,"0"
0,7000,"1"
1690.8,0,"0"
1105.6,0,"0"
0,25000,"1"
1554,0,"0"
3181.2,0,"0"
784.8,0,"0"
560.52,0,"0"
0,4200,"1"
483.7,0,"0"
621.6,0,"0"
1017.5,0,"0"
1443,0,"0"
181.3,0,"0"
0,16000,"1"
1657.6,0,"0"
563.6,0,"0"
1149.325,0,"0"
3114,0,"0"
1321.92,0,"0"
0,8000,"1"
650.4,0,"0"
1513.2,0,"0"
379.4,0,"0"
0,25000,"1"
542,0,"0"
489.2,0,"0"
1154.4,0,"0"
266.4,0,"0"
276.4,0,"0"
222,0,"0"
0,9000,"1"
240.5,0,"0"
863.8,0,"0"
2017.95,0,"0"
1335,0,"0"
3522.5,0,"0"
559.44,0,"0"
345.5,0,"0"
694.8,0,"0"
2590,0,"0"
222,0,"0"
0,6000,"1"
1743,0,"0"
1891.5,0,"0"
0,9000,"1"
0,10000,"1"
579,0,"0"
1830.18,0,"0"
0,16800,"1"
2486.4,0,"0"
3892.5,0,"0"
0,5200,"1"
352.25,0,"0"
0,15250,"1"
0,15000,"1"
315.25,0,"0"
807.04,0,"0"
2280,0,"0"
704.5,0,"0"
1576.25,0,"0"
925.5,0,"0"
1387.5,0,"0"
88.1025,0,"0"
1595,0,"0"
267,0,"0"
1526.25,0,"0"
984.2,0,"0"
479.52,0,"0"
299.7,0,"0"
1042.2,0,"0"
1177.2,0,"0"
832.13,0,"0"
0,11500,"1"
1420.8,0,"0"
0,12000,"1"
2320.64,0,"0"
1036,0,"0"
0,16000,"1"
3171.1,0,"0"
271,0,"0"
0,16000,"1"
1036,0,"0"
1598.4,0,"0"
518,0,"0"
1234,0,"0"
379.62,0,"0"
92.55,0,"0"
694.8,0,"0"
911.68,0,"0"
1646.4,0,"0"
558.25,0,"0"
1308,0,"0"
654,0,"0"
1008.8,0,"0"
2080.65,0,"0"
2395.9,0,"0"
691,0,"0"
654,0,"0"
881.51,0,"0"
691,0,"0"
925.5,0,"0"
0,20000,"1"
