"targetloanstatus","creditpolicy","loanamnt","term","intrate","installment","grade","emplength","dti","inqlast6mths","openacc","revolutil","totalacc","emp10years","delin2years","homeowner","annualinc_bin","revolbal_bin","verified","purpose_mod"
"NoDefault","Y",17500,"60months",0.1936,457.44,"F",2,19.5,1,11,0.903,28,"N","N","Y","Gp1","Gp4","Y","debt_consolidation"
"NoDefault","Y",5000,"36months",0.0579,151.64,"A",0,11.76,3,14,0.122,48,"N","N","Y","Gp4","Gp2","Y","credit_card"
"NoDefault","Y",24250,"36months",0.1218,807.53,"B",8,18.67,0,14,0.652,45,"N","N","Y","Gp4","Gp5","N","debt_consolidation"
"NoDefault","Y",9175,"36months",0.1099,300.34,"B",0,19.33,0,16,0.94,37,"N","N","Y","Gp5","Gp4","Y","debt_consolidation"
"NoDefault","Y",35000,"60months",0.1864,901.01,"E",3,12,1,12,0.753,20,"N","N","N","Gp5","Gp5","Y","credit_card"
"NoDefault","Y",10000,"36months",0.0599,304.18,"A",4,7.82,1,11,0.083,28,"N","N","Y","Gp5","Gp2","Y","living_expenses"
"NoDefault","Y",19575,"60months",0.1602,476.24,"D",10,21.58,0,9,0.399,26,"Y","N","Y","Gp3","Gp5","Y","living_expenses"
"NoDefault","Y",7200,"60months",0.0766,144.83,"A",10,5.4,0,8,0.503,34,"Y","N","Y","Gp4","Gp5","Y","debt_consolidation"
"NoDefault","Y",9000,"36months",0.0599,273.76,"A",2,24.79,0,6,0.484,14,"N","N","Y","Gp3","Gp4","N","credit_card"
"NoDefault","Y",5000,"36months",0.1527,173.99,"C",1,11.72,3,12,0.828,25,"N","Y","Y","Gp3","Gp3","N","living_expenses"
"NoDefault","Y",1500,"36months",0.157,52.52,"D",0,19.82,0,5,0.967,22,"N","Y","N","Gp1","Gp3","N","other"
"NoDefault","Y",21600,"36months",0.1218,719.28,"B",10,12.88,0,19,0.717,36,"Y","N","Y","Gp5","Gp5","N","credit_card"
"NoDefault","Y",6000,"36months",0.0894,190.63,"A",7,21.2,2,7,0.326,14,"N","N","N","Gp2","Gp3","N","credit_card"
"NoDefault","Y",16600,"60months",0.1596,403.33,"C",10,13.17,3,13,0.651,24,"Y","N","N","Gp2","Gp4","N","debt_consolidation"
"NoDefault","Y",7000,"36months",0.0766,218.26,"A",10,0.32,0,4,0.051,21,"Y","N","N","Gp1","Gp1","Y","living_expenses"
"NoDefault","Y",14400,"60months",0.1491,341.9,"D",10,16.46,1,12,0.585,21,"Y","N","Y","Gp4","Gp5","Y","debt_consolidation"
"NoDefault","Y",2000,"60months",0.1677,49.46,"D",8,22.96,8,6,0.489,25,"N","N","Y","Gp1","Gp2","N","other"
"NoDefault","Y",7200,"36months",0.0729,223.28,"A",0,3.33,0,5,0.462,7,"N","N","N","Gp5","Gp5","Y","debt_consolidation"
"NoDefault","Y",12800,"60months",0.2352,364.68,"G",6,20.89,1,13,0.983,24,"N","N","Y","Gp2","Gp5","Y","debt_consolidation"
"NoDefault","Y",10000,"36months",0.0859,316.11,"A",2,4.71,0,6,0.026,7,"N","N","N","Gp2","Gp1","Y","living_expenses"
"NoDefault","N",8000,"36months",0.1114,262.45,"B",0,6.93,4,5,0.654,11,"N","Y","Y","Gp2","Gp5","N","debt_consolidation"
"NoDefault","Y",4800,"36months",0.1465,165.58,"C",0,15.28,1,12,0.925,25,"N","N","N","Gp2","Gp3","Y","credit_card"
"NoDefault","Y",12000,"60months",0.1799,304.66,"E",10,8.8,2,10,0.502,28,"Y","N","Y","Gp5","Gp5","N","debt_consolidation"
"NoDefault","Y",5600,"36months",0.1199,185.98,"B",2,9.54,2,5,0.628,11,"N","N","N","Gp2","Gp3","Y","living_expenses"
"NoDefault","Y",3600,"36months",0.0849,113.63,"A",1,20.32,1,15,0.182,21,"N","N","N","Gp1","Gp2","N","credit_card"
"NoDefault","Y",3600,"36months",0.1112,118.07,"B",8,12.19,2,13,0.265,17,"N","N","N","Gp2","Gp2","N","debt_consolidation"
"NoDefault","Y",11200,"60months",0.1398,260.49,"C",2,16.88,2,11,0.511,26,"N","N","N","Gp2","Gp2","Y","credit_card"
"NoDefault","Y",8500,"36months",0.1399,290.47,"C",10,5.78,1,5,0.007,29,"Y","N","N","Gp1","Gp1","Y","debt_consolidation"
"NoDefault","Y",18000,"36months",0.1099,589.22,"B",0,10.4,0,6,0.783,13,"N","N","Y","Gp4","Gp3","Y","debt_consolidation"
"NoDefault","Y",6000,"36months",0.1148,197.82,"B",3,12.66,2,22,0.072,33,"N","Y","Y","Gp4","Gp2","N","living_expenses"
"NoDefault","Y",7800,"36months",0.1241,260.61,"C",10,11.5,1,12,0.878,14,"Y","N","Y","Gp4","Gp5","N","living_expenses"
"NoDefault","Y",10000,"60months",0.1756,251.55,"E",2,2.98,0,2,0.408,5,"N","N","Y","Gp2","Gp1","N","business"
"NoDefault","Y",5300,"36months",0.0542,159.85,"A",4,28.33,0,7,0.422,11,"N","N","N","Gp1","Gp2","N","debt_consolidation"
"NoDefault","Y",15250,"60months",0.1756,383.61,"E",10,16.92,0,27,0.029,52,"Y","N","Y","Gp3","Gp2","Y","living_expenses"
"NoDefault","Y",3250,"36months",0.1521,113,"D",4,24.35,2,12,0.385,16,"N","N","Y","Gp1","Gp2","N","debt_consolidation"
"NoDefault","Y",6000,"36months",0.0751,186.67,"A",7,22.71,0,10,0.473,14,"N","N","N","Gp1","Gp2","Y","debt_consolidation"
"NoDefault","Y",7500,"36months",0.0988,241.58,"B",10,3.36,1,9,0.285,19,"Y","N","Y","Gp3","Gp2","N","living_expenses"
"NoDefault","Y",6200,"60months",0.1942,162.27,"E",8,11.35,0,10,0.922,19,"N","N","N","Gp3","Gp3","Y","credit_card"
"NoDefault","Y",5500,"36months",0.0859,173.86,"A",1,12.11,0,5,0.003,14,"N","N","N","Gp2","Gp1","N","car"
"NoDefault","N",15000,"60months",0.1632,367.33,"E",4,4.55,5,7,0.784,10,"N","N","Y","Gp4","Gp4","Y","debt_consolidation"
"NoDefault","Y",10000,"36months",0.1149,329.72,"B",5,9.99,2,9,0.43,23,"N","N","Y","Gp4","Gp2","Y","luxury"
"NoDefault","Y",6000,"36months",0.0788,187.69,"A",10,20.99,0,5,0.743,16,"Y","N","N","Gp4","Gp5","N","debt_consolidation"
"NoDefault","Y",15250,"60months",0.1269,344.57,"B",3,26.62,0,4,0.83,15,"N","N","Y","Gp1","Gp5","Y","debt_consolidation"
"NoDefault","Y",6000,"60months",0.1719,149.73,"E",5,8.4,0,5,0.646,6,"N","N","Y","Gp2","Gp1","N","debt_consolidation"
"NoDefault","Y",18000,"60months",0.1171,397.77,"B",8,8.24,2,9,0.216,35,"N","N","Y","Gp5","Gp4","Y","debt_consolidation"
"NoDefault","Y",11000,"36months",0.1273,369.23,"C",3,17.55,1,13,0.715,19,"N","Y","N","Gp2","Gp4","N","debt_consolidation"
"NoDefault","Y",15000,"60months",0.1825,382.95,"F",0,13.65,0,4,0.94,20,"N","N","N","Gp1","Gp4","Y","debt_consolidation"
"NoDefault","Y",8725,"60months",0.1199,194.04,"B",5,25.03,1,16,0.317,31,"N","N","Y","Gp4","Gp5","Y","debt_consolidation"
"NoDefault","Y",12000,"36months",0.1349,407.17,"C",4,21.33,1,11,0.276,19,"N","N","N","Gp4","Gp2","Y","debt_consolidation"
"NoDefault","Y",1775,"36months",0.0654,54.44,"A",0,19.77,0,11,0.108,24,"N","N","N","Gp2","Gp1","N","debt_consolidation"
"NoDefault","Y",16000,"60months",0.1607,245.99,"D",2,24.94,0,9,0.91,16,"N","N","N","Gp2","Gp5","N","debt_consolidation"
"NoDefault","Y",8000,"36months",0.1459,275.72,"D",3,19.45,0,7,0.932,12,"N","N","N","Gp3","Gp3","N","business"
"NoDefault","Y",3400,"36months",0.0639,104.04,"A",10,0.6,1,9,0.128,23,"Y","N","Y","Gp4","Gp2","N","living_expenses"
"NoDefault","Y",18000,"60months",0.1527,430.78,"C",1,11.41,3,11,0.832,23,"N","N","Y","Gp4","Gp5","Y","credit_card"
"NoDefault","Y",24000,"36months",0.1669,851.97,"E",10,17.19,0,16,0.743,41,"Y","N","N","Gp5","Gp5","Y","debt_consolidation"
"NoDefault","Y",12000,"60months",0.1727,299.98,"D",2,16.83,1,7,0.873,12,"N","N","Y","Gp4","Gp2","N","car"
"NoDefault","Y",12000,"36months",0.1562,419.64,"D",10,7.18,0,6,0.958,19,"Y","N","Y","Gp4","Gp4","Y","debt_consolidation"
"NoDefault","Y",25000,"60months",0.1427,585.22,"C",9,10.88,2,10,0.159,18,"N","N","Y","Gp4","Gp2","Y","debt_consolidation"
"NoDefault","Y",7500,"36months",0.1521,260.77,"D",0,14.74,3,8,0.926,28,"N","Y","Y","Gp5","Gp5","N","debt_consolidation"
"NoDefault","Y",6000,"36months",0.0768,187.14,"A",2,5.19,0,14,0.109,32,"N","N","Y","Gp5","Gp4","N","living_expenses"
"NoDefault","N",7000,"36months",0.1484,242.11,"D",6,22.69,0,12,0.911,28,"N","Y","Y","Gp2","Gp5","N","debt_consolidation"
"NoDefault","Y",4500,"36months",0.1635,158.99,"E",1,12.94,1,5,0.943,22,"N","Y","Y","Gp4","Gp1","N","living_expenses"
"NoDefault","Y",12000,"60months",0.1099,232.05,"B",4,7.17,0,9,0.138,19,"N","N","Y","Gp4","Gp2","Y","other"
"NoDefault","Y",15250,"60months",0.1756,383.61,"E",5,14.68,0,3,0.76,13,"N","N","N","Gp1","Gp2","Y","other"
"NoDefault","Y",3000,"36months",0.1075,97.87,"B",7,14.08,0,8,0.056,24,"N","Y","N","Gp1","Gp1","Y","debt_consolidation"
"NoDefault","Y",21000,"36months",0.1163,693.8,"B",0,9.42,0,14,0.001,20,"N","N","N","Gp5","Gp1","Y","car"
"NoDefault","Y",4000,"36months",0.0579,121.31,"A",10,8.85,1,13,0,31,"Y","N","Y","Gp2","Gp1","N","car"
"NoDefault","Y",25000,"36months",0.1112,819.89,"B",3,14.85,0,12,0.546,35,"N","N","Y","Gp5","Gp5","Y","debt_consolidation"
"NoDefault","Y",1000,"60months",0.1,21.25,"B",7,22.01,0,10,0.804,27,"N","N","Y","Gp1","Gp5","Y","debt_consolidation"
"NoDefault","Y",35000,"60months",0.1565,844.64,"D",10,17.55,2,11,0.212,30,"Y","Y","Y","Gp4","Gp2","Y","debt_consolidation"
"NoDefault","Y",8400,"36months",0.1372,285.96,"C",0,9.45,3,9,0.677,13,"N","N","N","Gp3","Gp3","N","debt_consolidation"
"NoDefault","Y",18000,"36months",0.1111,590.24,"B",5,10.44,0,11,0.696,24,"N","N","Y","Gp3","Gp4","Y","debt_consolidation"
"NoDefault","Y",10000,"36months",0.0766,311.8,"A",10,28.4,1,18,0.305,30,"Y","N","N","Gp5","Gp3","Y","car"
"NoDefault","N",19000,"36months",0.1632,670.96,"E",3,17.16,6,8,0.247,12,"N","N","N","Gp2","Gp3","Y","car"
"NoDefault","Y",25000,"36months",0.1062,814,"B",10,3.45,1,7,0,22,"Y","N","Y","Gp5","Gp5","N","debt_consolidation"
"NoDefault","N",10000,"36months",0.1361,339.89,"C",4,10.14,5,11,0.752,16,"N","N","Y","Gp4","Gp5","Y","debt_consolidation"
"NoDefault","Y",12000,"36months",0.0894,381.26,"A",0,0.94,1,8,0.005,13,"N","N","N","Gp2","Gp1","N","debt_consolidation"
"NoDefault","Y",2000,"36months",0.0542,60.32,"A",10,20.26,1,19,0.158,44,"Y","N","Y","Gp5","Gp3","N","luxury"
"NoDefault","Y",3600,"36months",0.1269,120.77,"B",8,8.92,2,7,0.88,14,"N","N","Y","Gp4","Gp2","N","other"
"NoDefault","Y",2000,"36months",0.1038,64.9,"B",3,16.66,3,5,0.403,10,"N","N","N","Gp2","Gp2","N","debt_consolidation"
"NoDefault","Y",10400,"36months",0.0617,297.37,"A",4,17.67,0,5,0.234,9,"N","N","N","Gp2","Gp3","Y","debt_consolidation"
"NoDefault","Y",17000,"36months",0.0617,315.67,"A",10,10.98,0,13,0.534,40,"Y","N","Y","Gp5","Gp5","Y","credit_card"
"NoDefault","Y",5000,"36months",0.079,156.46,"A",5,4.41,0,4,0.344,4,"N","N","N","Gp1","Gp2","N","business"
"NoDefault","Y",7000,"60months",0.1521,167.31,"D",5,0.89,1,4,0.379,13,"N","Y","Y","Gp1","Gp1","Y","car"
"NoDefault","Y",18000,"36months",0.1126,591.54,"B",2,7.34,1,5,0.143,13,"N","N","Y","Gp5","Gp5","Y","living_expenses"
"NoDefault","Y",25000,"36months",0.1062,490.83,"B",3,7.65,1,8,0.487,16,"N","N","Y","Gp5","Gp5","Y","business"
"NoDefault","Y",25000,"36months",0.1749,897.43,"D",10,17.13,0,11,0.557,28,"Y","N","N","Gp4","Gp4","Y","debt_consolidation"
"NoDefault","Y",16200,"60months",0.1825,413.58,"D",5,19.43,0,6,0.77,9,"N","N","Y","Gp2","Gp4","Y","debt_consolidation"
"NoDefault","Y",12000,"36months",0.0788,375.37,"A",3,14.67,0,16,0.082,36,"N","N","Y","Gp4","Gp3","N","living_expenses"
"NoDefault","Y",20000,"36months",0.1349,678.61,"C",6,13.86,0,12,0.429,27,"N","Y","Y","Gp5","Gp1","Y","living_expenses"
"NoDefault","Y",6800,"36months",0.0849,214.63,"A",8,9.78,0,8,0.543,16,"N","N","N","Gp4","Gp1","Y","luxury"
"NoDefault","Y",6000,"36months",0.1095,196.29,"B",10,21.33,2,10,0.424,22,"Y","N","Y","Gp4","Gp5","Y","other"
"NoDefault","Y",3000,"36months",0.1361,101.97,"C",0,3.71,0,8,0.934,17,"N","N","N","Gp3","Gp2","N","debt_consolidation"
"NoDefault","Y",12000,"60months",0.089,248.52,"A",7,24.64,0,6,0.388,14,"N","N","Y","Gp2","Gp3","N","other"
"NoDefault","N",7500,"36months",0.1936,276.29,"G",7,25.47,7,20,0.663,51,"N","N","Y","Gp5","Gp5","N","debt_consolidation"
"NoDefault","Y",4000,"60months",0.1361,92.27,"C",10,8.19,0,5,0.451,17,"Y","N","Y","Gp3","Gp1","Y","living_expenses"
"NoDefault","Y",12000,"36months",0.1411,410.75,"D",10,13.73,3,11,0.429,33,"Y","N","Y","Gp4","Gp3","Y","debt_consolidation"
"NoDefault","Y",15000,"60months",0.1825,382.95,"D",4,17.17,2,10,0.75,29,"N","N","Y","Gp3","Gp4","Y","debt_consolidation"
"NoDefault","Y",15000,"36months",0.0849,473.45,"A",0,8.01,2,7,0.528,23,"N","N","Y","Gp1","Gp4","Y","credit_card"
"NoDefault","Y",2600,"36months",0.0925,82.99,"B",2,22.95,0,13,0.836,53,"N","N","Y","Gp4","Gp5","Y","debt_consolidation"
"NoDefault","Y",18000,"36months",0.0751,498.56,"A",10,19.59,2,10,0.229,34,"Y","N","Y","Gp3","Gp5","N","credit_card"
"NoDefault","Y",4000,"36months",0.1149,131.89,"B",6,24.33,3,8,0.653,18,"N","Y","Y","Gp1","Gp3","N","living_expenses"
"NoDefault","Y",10000,"60months",0.1186,221.74,"B",7,16.89,0,7,0.546,8,"N","N","Y","Gp1","Gp4","N","debt_consolidation"
"NoDefault","Y",12000,"36months",0.1287,403.6,"C",10,7.15,0,12,0.7,13,"Y","N","Y","Gp4","Gp4","N","credit_card"
"NoDefault","Y",14400,"36months",0.1186,477.33,"B",10,17.5,1,18,0.769,40,"Y","N","Y","Gp5","Gp5","Y","living_expenses"
"NoDefault","N",16000,"36months",0.157,560.18,"D",10,23.51,5,20,0.454,47,"Y","N","Y","Gp5","Gp4","N","debt_consolidation"
"NoDefault","Y",10000,"36months",0.0617,200.54,"A",0,3.44,0,5,0.028,11,"N","N","Y","Gp1","Gp1","Y","luxury"
"NoDefault","Y",4000,"36months",0.1218,133.2,"B",2,7.32,0,9,0.267,26,"N","Y","N","Gp1","Gp2","N","debt_consolidation"
"NoDefault","Y",4000,"36months",0.1629,141.21,"D",5,6.42,0,5,0.725,5,"N","N","N","Gp1","Gp2","Y","debt_consolidation"
"NoDefault","Y",17000,"36months",0.1349,576.82,"C",1,13.47,0,7,0.426,15,"N","N","Y","Gp2","Gp4","Y","other"
"NoDefault","Y",10000,"36months",0.0729,310.1,"A",2,2.78,0,9,0.085,23,"N","Y","Y","Gp2","Gp2","Y","debt_consolidation"
"NoDefault","Y",17500,"36months",0.1645,619.11,"E",3,18,0,10,0.604,17,"N","N","N","Gp2","Gp4","N","debt_consolidation"
"NoDefault","Y",10000,"36months",0.1221,333.15,"B",5,7.14,1,13,0.136,14,"N","N","Y","Gp1","Gp2","Y","debt_consolidation"
"NoDefault","Y",13200,"36months",0.1479,456.23,"C",5,18.8,1,12,0.73,27,"N","N","Y","Gp5","Gp3","N","debt_consolidation"
"NoDefault","Y",8000,"60months",0.1677,197.84,"E",7,17.85,0,8,0.443,12,"N","Y","N","Gp3","Gp2","N","debt_consolidation"
"NoDefault","Y",14400,"60months",0.1793,280.82,"E",2,16.51,2,10,0.743,15,"N","N","Y","Gp3","Gp2","Y","debt_consolidation"
"NoDefault","Y",10000,"36months",0.1,322.68,"B",2,4.59,0,5,0.339,10,"N","N","N","Gp4","Gp1","Y","business"
"NoDefault","Y",10000,"36months",0.087,189.97,"B",3,19.45,2,3,0.4,19,"N","N","N","Gp1","Gp2","N","debt_consolidation"
"NoDefault","Y",4000,"36months",0.1758,143.77,"D",1,10.78,0,4,0.893,4,"N","N","N","Gp2","Gp1","Y","debt_consolidation"
"NoDefault","Y",13125,"60months",0.1427,307.24,"C",4,7.12,0,8,0.611,14,"N","N","N","Gp5","Gp2","Y","luxury"
"NoDefault","Y",5450,"36months",0.079,170.54,"A",7,7.42,0,8,0.545,31,"N","N","N","Gp4","Gp3","N","debt_consolidation"
"NoDefault","Y",6000,"36months",0.0788,187.69,"A",8,18.72,0,17,0.418,34,"N","N","N","Gp4","Gp4","Y","debt_consolidation"
"NoDefault","Y",3325,"36months",0.1149,109.63,"B",2,13,1,10,0.198,20,"N","N","N","Gp1","Gp2","N","luxury"
"NoDefault","N",7000,"36months",0.0962,224.63,"B",10,22.48,0,14,0.789,24,"Y","N","Y","Gp5","Gp5","Y","other"
"NoDefault","Y",3600,"36months",0.0729,111.64,"A",1,18.23,1,11,0.512,21,"N","N","N","Gp1","Gp2","N","debt_consolidation"
"NoDefault","Y",21000,"36months",0.079,657.1,"A",10,10.15,3,7,0.007,27,"Y","N","N","Gp4","Gp1","Y","living_expenses"
"NoDefault","Y",16750,"36months",0.1253,560.57,"B",4,17.38,1,6,0,20,"N","Y","N","Gp1","Gp1","Y","debt_consolidation"
"NoDefault","Y",1475,"36months",0.0579,44.74,"A",0,10.3,3,9,0.469,39,"N","N","N","Gp5","Gp1","N","credit_card"
"NoDefault","Y",16000,"36months",0.1298,538.95,"C",3,15.86,2,9,0.393,30,"N","N","Y","Gp2","Gp5","N","debt_consolidation"
"NoDefault","Y",2100,"36months",0.1148,69.24,"B",0,13.39,1,9,0.377,23,"N","N","N","Gp1","Gp4","N","credit_card"
"NoDefault","N",10000,"36months",0.1459,344.65,"D",2,18.15,4,13,0.577,27,"N","Y","N","Gp2","Gp3","N","debt_consolidation"
"NoDefault","Y",10000,"36months",0.0766,311.8,"A",7,11.95,0,8,0.759,27,"N","N","Y","Gp4","Gp4","N","debt_consolidation"
"NoDefault","Y",10000,"60months",0.0617,132.01,"A",6,9.36,1,6,0.529,23,"N","N","Y","Gp4","Gp5","N","living_expenses"
"NoDefault","Y",2000,"36months",0.0699,61.75,"A",8,23.4,0,13,0.731,34,"N","N","Y","Gp3","Gp5","N","other"
"NoDefault","N",14000,"36months",0.1218,466.2,"B",3,5.32,5,10,0.378,14,"N","N","N","Gp2","Gp4","N","debt_consolidation"
"NoDefault","Y",9000,"36months",0.1322,304.21,"C",4,15.57,0,10,0.731,27,"N","N","N","Gp2","Gp4","N","debt_consolidation"
"NoDefault","Y",6000,"36months",0.0749,186.61,"A",3,5.06,1,8,0.364,18,"N","N","Y","Gp5","Gp4","N","luxury"
"NoDefault","Y",15000,"36months",0.1348,508.87,"C",1,16.19,0,18,0.7,32,"N","Y","N","Gp2","Gp4","Y","debt_consolidation"
"NoDefault","Y",10000,"36months",0.0603,304.36,"A",5,16.37,0,8,0.107,19,"N","N","N","Gp1","Gp1","Y","living_expenses"
"NoDefault","Y",19200,"60months",0.1323,439.13,"C",10,16.54,1,8,0.34,26,"Y","N","Y","Gp3","Gp3","Y","debt_consolidation"
"NoDefault","Y",4000,"60months",0.1075,86.48,"B",2,12,3,9,0,9,"N","N","N","Gp1","Gp1","N","living_expenses"
"NoDefault","Y",14000,"36months",0.0894,444.81,"A",10,10.89,0,8,0.509,19,"Y","N","Y","Gp3","Gp3","N","credit_card"
"NoDefault","Y",4150,"60months",0.1758,104.44,"D",4,15.93,1,7,0.701,7,"N","N","Y","Gp1","Gp2","Y","living_expenses"
"NoDefault","Y",30000,"60months",0.1427,702.26,"C",10,19.12,1,11,0.49,40,"Y","N","N","Gp4","Gp5","Y","business"
"NoDefault","Y",6000,"36months",0.1427,205.86,"C",10,24.53,1,13,0.959,30,"Y","N","Y","Gp5","Gp5","Y","car"
"NoDefault","Y",9600,"36months",0.1474,331.56,"D",4,20.88,2,14,0.931,22,"N","N","Y","Gp3","Gp4","N","debt_consolidation"
"NoDefault","Y",9000,"36months",0.0999,290.37,"B",10,2.59,0,9,0.495,26,"Y","N","Y","Gp2","Gp2","Y","debt_consolidation"
"NoDefault","Y",8000,"36months",0.1199,265.68,"B",10,24.41,3,19,0.399,32,"Y","N","Y","Gp4","Gp4","Y","debt_consolidation"
"NoDefault","Y",5400,"36months",0.1426,185.26,"C",0,18.37,2,8,0.472,24,"N","N","Y","Gp1","Gp3","N","living_expenses"
"NoDefault","Y",35000,"60months",0.1149,496.92,"B",3,11.04,0,8,0.277,50,"N","N","Y","Gp5","Gp2","Y","debt_consolidation"
"NoDefault","Y",15000,"60months",0.1149,211.64,"B",9,8.09,0,4,0.452,15,"N","N","Y","Gp3","Gp3","Y","credit_card"
"NoDefault","Y",14000,"36months",0.0894,444.81,"A",8,15.8,0,6,0.804,45,"N","N","Y","Gp5","Gp5","N","debt_consolidation"
"NoDefault","Y",1200,"36months",0.1348,40.71,"C",0,21.44,1,4,0.52,4,"N","N","N","Gp1","Gp2","N","other"
"NoDefault","Y",5000,"36months",0.0617,152.5,"A",6,8.28,0,6,0.493,29,"N","N","N","Gp2","Gp3","N","credit_card"
"NoDefault","Y",12000,"60months",0.2089,323.9,"F",3,13.76,0,25,0.683,52,"N","N","Y","Gp5","Gp3","N","debt_consolidation"
"NoDefault","Y",5000,"36months",0.1491,173.11,"D",4,18.3,1,8,0.968,12,"N","N","Y","Gp3","Gp3","Y","debt_consolidation"
"NoDefault","Y",3000,"36months",0.1379,102.23,"C",10,2.18,1,3,0.647,8,"Y","Y","Y","Gp3","Gp2","N","other"
"NoDefault","Y",9000,"36months",0.0603,273.92,"A",3,6.83,0,7,0.222,15,"N","N","N","Gp3","Gp2","N","living_expenses"
"NoDefault","N",5000,"36months",0.1496,173.24,"D",0,6.18,4,18,0.431,37,"N","N","Y","Gp1","Gp2","N","debt_consolidation"
"NoDefault","Y",13225,"36months",0.1037,429.04,"B",3,22.91,2,14,0.342,26,"N","N","Y","Gp3","Gp4","Y","debt_consolidation"
"NoDefault","Y",1500,"36months",0.1523,52.17,"C",10,19.67,1,17,0.949,29,"Y","N","Y","Gp4","Gp4","Y","debt_consolidation"
"NoDefault","Y",3000,"36months",0.1199,99.63,"B",8,19.08,2,11,0.595,28,"N","N","N","Gp4","Gp3","Y","other"
"NoDefault","Y",12000,"60months",0.1596,291.57,"C",10,16.5,1,11,0.508,17,"Y","N","N","Gp2","Gp2","Y","debt_consolidation"
"NoDefault","Y",6700,"36months",0.0699,206.85,"A",10,16.71,2,6,0.313,18,"Y","N","Y","Gp2","Gp3","N","living_expenses"
"NoDefault","Y",1000,"36months",0.1349,33.94,"C",2,18.52,0,9,0.976,16,"N","N","N","Gp4","Gp2","N","luxury"
"NoDefault","Y",16000,"36months",0.1218,532.8,"B",8,21.58,0,16,0.709,51,"N","N","N","Gp5","Gp5","Y","credit_card"
"NoDefault","Y",21500,"36months",0.1062,700.02,"B",10,11.7,2,9,0,21,"Y","N","N","Gp5","Gp1","Y","debt_consolidation"
"NoDefault","Y",19000,"36months",0.1148,626.41,"B",1,12.73,1,12,0.422,26,"N","N","N","Gp5","Gp5","Y","credit_card"
"NoDefault","Y",3500,"60months",0.1112,76.31,"B",9,18.92,2,8,0.813,31,"N","N","Y","Gp3","Gp3","N","living_expenses"
"NoDefault","Y",1200,"36months",0.1523,41.74,"C",4,8.46,2,6,0.798,9,"N","N","N","Gp3","Gp2","N","car"
"NoDefault","Y",5000,"36months",0.1273,167.84,"C",10,0.01,1,2,0.377,10,"Y","N","Y","Gp5","Gp1","Y","living_expenses"
"NoDefault","Y",6800,"36months",0.0542,205.09,"A",5,6.55,0,12,0.179,25,"N","N","N","Gp4","Gp1","Y","living_expenses"
"NoDefault","Y",5000,"36months",0.1537,174.24,"D",3,7.55,0,5,0.806,10,"N","N","N","Gp2","Gp3","Y","business"
"NoDefault","Y",6000,"36months",0.1114,196.83,"B",2,0.52,0,3,0.116,9,"N","N","N","Gp3","Gp1","N","luxury"
"NoDefault","Y",25000,"36months",0.1025,514.11,"B",10,16.74,0,9,0.723,17,"Y","N","N","Gp3","Gp5","Y","credit_card"
"NoDefault","Y",9600,"36months",0.0542,289.54,"A",5,12.81,0,8,0.073,21,"N","N","N","Gp4","Gp2","N","debt_consolidation"
"NoDefault","Y",16000,"60months",0.1299,363.97,"C",10,19.94,0,18,0.237,27,"Y","N","Y","Gp4","Gp3","Y","debt_consolidation"
"NoDefault","Y",20000,"60months",0.1417,467.13,"C",7,12.7,1,14,0.097,27,"N","N","Y","Gp4","Gp1","Y","debt_consolidation"
"NoDefault","Y",2600,"60months",0.1929,67.87,"E",8,23.35,0,5,0.92,7,"N","N","N","Gp2","Gp1","Y","debt_consolidation"
"NoDefault","Y",4000,"36months",0.1242,133.67,"B",3,19.35,1,6,0.171,8,"N","N","N","Gp1","Gp1","N","living_expenses"
"NoDefault","Y",35000,"36months",0.1065,1140.07,"B",2,3.17,1,16,0.014,22,"N","Y","Y","Gp5","Gp1","Y","debt_consolidation"
"NoDefault","Y",4500,"36months",0.0662,138.17,"A",10,1.54,1,6,0.032,15,"Y","N","Y","Gp1","Gp1","Y","luxury"
"NoDefault","Y",25000,"36months",0.1037,811.03,"B",6,10.34,0,9,0.735,25,"N","N","N","Gp5","Gp5","Y","debt_consolidation"
"NoDefault","Y",12000,"36months",0.1136,394.94,"B",9,5.56,1,4,0.565,53,"N","N","N","Gp2","Gp3","N","debt_consolidation"
"NoDefault","Y",8500,"36months",0.1221,283.18,"B",1,9.23,1,4,0.121,6,"N","N","Y","Gp1","Gp1","N","other"
"NoDefault","Y",35000,"36months",0.0849,1104.71,"A",3,12.44,0,16,0.04,42,"N","Y","Y","Gp5","Gp1","Y","debt_consolidation"
"NoDefault","Y",5900,"36months",0.1071,192.35,"B",0,16.24,0,7,0.361,31,"N","N","N","Gp1","Gp2","N","debt_consolidation"
"NoDefault","Y",3950,"36months",0.0692,121.83,"A",1,11.73,1,6,0.237,13,"N","N","N","Gp2","Gp2","Y","debt_consolidation"
"NoDefault","Y",35000,"60months",0.1799,888.58,"E",7,1.55,1,9,0.73,35,"N","N","N","Gp5","Gp4","Y","debt_consolidation"
"NoDefault","Y",12000,"36months",0.0542,361.92,"A",10,14.69,0,16,0.297,34,"Y","N","Y","Gp3","Gp5","N","credit_card"
"NoDefault","Y",15500,"60months",0.1036,332.09,"B",10,6.92,0,15,0.384,25,"Y","N","Y","Gp5","Gp5","Y","car"
"NoDefault","Y",3100,"36months",0.079,97,"A",7,10.14,0,10,0.42,32,"N","Y","Y","Gp3","Gp3","N","other"
