"creditpolicy.1","loanamnt","term","intrate","installment","grade.B","grade.C","grade.D","grade.E","grade.F","grade.G","emplength","dti","inqlast6mths","openacc","revolutil","totalacc","emp10years.Y","delin2years.Y","homeowner.Y","annualinc_bin.L","annualinc_bin.Q","annualinc_bin.C","annualinc_bin.4","revolbal_bin.L","revolbal_bin.Q","revolbal_bin.C","revolbal_bin.4","verified.Y","purpose_mod.credit_card","purpose_mod.debt_consolidation","purpose_mod.educational","purpose_mod.home_improvement","purpose_mod.house","purpose_mod.major_purchase","purpose_mod.medical","purpose_mod.moving","purpose_mod.other","purpose_mod.renewable_energy","purpose_mod.small_business","purpose_mod.vacation","purpose_mod.wedding","Class"
1,6000,36,0.1299,202.14,0,1,0,0,0,0,2,8.73,0,12,0.735,12,0,0,0,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0"
1,8200,36,0.1136,269.88,1,0,0,0,0,0,0,20.55,0,4,0.264,10,0,0,0,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,5875,36,0.1454,202.34,0,0,1,0,0,0,3,16.54,3,12,0.789,18,0,0,0,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"0"
1,18000,36,0.1268,603.73,0,1,0,0,0,0,9,10.39,1,6,0.733,12,0,0,1,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,15000,60,0.1879,387.38,0,0,0,1,0,0,0,15.73,3,16,0.376,31,0,0,1,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,10000,36,0.0542,301.6,0,0,0,0,0,0,3,1.69,0,6,0.168,27,0,0,1,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
1,7500,36,0.1496,259.84,0,0,1,0,0,0,1,17.51,2,10,0.305,12,0,0,0,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,1950,36,0.1427,66.91,0,1,0,0,0,0,4,16.93,0,9,0.366,10,0,0,0,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,6000,36,0.0768,187.14,0,0,0,0,0,0,1,24.15,0,9,0.104,13,0,0,0,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0"
1,8000,60,0.1398,186.07,0,1,0,0,0,0,0,23.3,1,20,0.317,34,0,0,0,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
1,5000,36,0.1095,163.57,1,0,0,0,0,0,3,12.48,0,7,0.181,18,0,1,0,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,6000,36,0.1727,214.73,0,0,1,0,0,0,7,13.01,1,9,0.962,30,0,1,1,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"0"
1,15000,36,0.1037,486.62,1,0,0,0,0,0,10,11.1,0,15,0.627,35,1,0,0,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,4200,36,0.1148,138.47,1,0,0,0,0,0,9,6.83,1,5,0.721,16,0,0,0,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,12000,36,0.1065,390.88,1,0,0,0,0,0,2,15.29,0,12,0.591,24,0,0,0,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,7500,36,0.1284,252.14,0,1,0,0,0,0,7,8.92,1,10,0.177,18,0,0,0,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"0"
1,6075,60,0.1323,138.95,0,1,0,0,0,0,7,16.13,2,5,0,12,0,0,1,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
1,12000,60,0.1991,317.33,0,0,0,1,0,0,4,11.73,0,10,0.885,24,0,0,0,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,15000,36,0.1677,533.08,0,0,1,0,0,0,3,1.38,1,6,0.55,29,0,1,1,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"0"
1,6500,36,0.0999,209.71,1,0,0,0,0,0,0,10.41,0,6,0.26,6,0,0,0,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,8000,36,0.1311,269.96,0,1,0,0,0,0,7,6.37,0,7,0.692,16,0,0,0,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,15000,36,0.1099,491.01,1,0,0,0,0,0,10,22.88,0,7,0.77,14,1,0,0,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"0"
1,12000,60,0.1491,284.92,0,0,1,0,0,0,10,7.79,1,3,0.755,20,1,0,1,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"0"
1,4000,36,0.0768,124.77,0,0,0,0,0,0,0,5.7,2,10,0.142,33,0,0,0,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"0"
1,3275,36,0.0888,103.97,1,0,0,0,0,0,0,10.02,3,5,0.297,7,0,0,0,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"0"
1,4000,36,0.0768,124.77,0,0,0,0,0,0,10,13.45,0,7,0.074,23,1,0,1,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,4000,36,0.1677,142.16,0,0,0,1,0,0,4,0.93,0,2,0.866,13,0,0,1,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"0"
1,10000,36,0.0788,312.81,0,0,0,0,0,0,0,3.46,1,5,0.268,10,0,0,0,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0"
1,10000,60,0.1599,243.13,0,0,1,0,0,0,5,17.77,1,9,0.829,34,0,0,1,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,21000,36,0.1059,683.45,1,0,0,0,0,0,1,18.16,0,18,0.744,35,0,0,1,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"0"
1,35000,36,0.1306,1180.31,0,1,0,0,0,0,4,8.37,0,11,0.395,23,0,0,0,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
0,6000,36,0.1474,207.23,0,0,1,0,0,0,10,22.17,8,8,0.745,23,1,0,1,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,1500,36,0.1677,53.31,0,0,1,0,0,0,10,12.98,0,12,0.945,18,1,0,0,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
1,6000,36,0.1189,198.99,1,0,0,0,0,0,1,12.67,1,9,0.231,13,0,0,1,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
1,7725,36,0.1199,256.55,1,0,0,0,0,0,10,9.38,3,9,0.238,46,1,1,1,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,4500,60,0.0788,90.99,0,0,0,0,0,0,10,2.68,0,16,0.005,42,1,0,1,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"0"
1,9000,36,0.0766,280.62,0,0,0,0,0,0,2,15.49,0,5,0.333,11,0,0,1,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,5500,36,0.1186,182.32,1,0,0,0,0,0,2,5.32,0,8,0.722,20,0,0,0,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,4000,36,0.0542,120.64,0,0,0,0,0,0,10,11.61,0,7,0.03,22,1,0,1,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
1,7200,36,0.1422,246.85,0,1,0,0,0,0,0,2.02,1,5,0.424,10,0,1,0,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
1,10000,36,0.0788,312.82,0,0,0,0,0,0,3,17.02,0,9,0.496,30,0,0,1,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
1,3000,36,0.0599,91.26,0,0,0,0,0,0,3,19.24,1,13,0.25,35,0,0,0,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,9500,36,0.0788,297.17,0,0,0,0,0,0,5,13.08,0,16,0.243,29,0,0,0,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,6500,36,0.1398,222.1,0,1,0,0,0,0,4,11.91,2,8,0,15,0,0,1,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"0"
1,6000,36,0.0749,186.61,0,0,0,0,0,0,2,8.81,0,11,0.319,16,0,0,1,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"0"
1,8000,36,0.0999,258.1,1,0,0,0,0,0,0,18.95,0,4,0.536,7,0,0,0,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
1,2800,36,0.1607,98.55,0,0,1,0,0,0,1,5,0,3,0.996,8,0,1,1,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,3000,36,0.1111,98.38,1,0,0,0,0,0,4,21.58,2,8,0.649,19,0,0,0,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,16000,60,0.1465,377.71,0,1,0,0,0,0,0,3.33,6,9,0.271,19,0,0,0,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
1,3000,36,0.0788,93.85,0,0,0,0,0,0,3,15.05,2,13,0.323,20,0,0,0,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"0"
1,6000,60,0.1361,138.4,0,1,0,0,0,0,5,8.2,0,5,0.286,5,0,0,0,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
1,25000,36,0.1904,916.95,0,0,0,0,1,0,1,14.43,0,19,0.783,44,0,0,1,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
1,10000,60,0.1839,256.07,0,0,0,1,0,0,1,11.38,1,8,0.76,9,0,0,0,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,10000,36,0.1148,329.69,1,0,0,0,0,0,10,20.26,0,5,0.614,9,1,0,0,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0"
1,12000,60,0.1689,287.23,0,0,1,0,0,0,10,20.3,1,10,0.84,25,1,0,0,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,15175,36,0.2174,577.51,0,0,0,0,1,0,10,21.82,0,26,0.706,36,1,0,0,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"0"
1,5000,36,0.0692,154.21,0,0,0,0,0,0,5,6.25,1,6,0.015,13,0,0,1,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
1,9000,36,0.1446,309.62,0,0,1,0,0,0,1,0.8,2,3,0.026,7,0,0,0,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,20000,36,0.1149,659.43,1,0,0,0,0,0,5,24.61,0,15,0.658,35,0,0,1,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,5000,60,0.1479,118.4,0,1,0,0,0,0,0,14.22,1,8,0.663,23,0,0,0,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,11000,36,0.0991,354.48,1,0,0,0,0,0,10,20.16,0,11,0.777,31,1,0,1,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"0"
1,1000,36,0.1136,32.92,1,0,0,0,0,0,10,0,1,2,0,23,1,0,1,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
1,7500,36,0.0832,236.14,0,0,0,0,0,0,6,9.01,0,4,0.24,8,0,0,0,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
1,7000,36,0.0729,217.07,0,0,0,0,0,0,4,15.49,1,4,0.402,6,0,0,0,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,15000,36,0.0691,280.61,0,0,0,0,0,0,7,23.4,0,21,0.266,50,0,0,1,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
1,6000,36,0.1299,202.14,0,1,0,0,0,0,3,7.33,2,8,0.345,10,0,0,1,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,15000,36,0.0749,466.53,0,0,0,0,0,0,7,14.47,0,6,0.788,15,0,0,1,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,8450,36,0.0859,267.11,0,0,0,0,0,0,0,17.37,1,11,0.587,25,0,0,0,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,6400,60,0.2294,180.2,0,0,0,0,1,0,3,2.8,0,5,0.798,9,0,0,0,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"0"
1,9000,36,0.1065,293.16,1,0,0,0,0,0,6,3.22,3,11,0.483,21,0,0,1,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"0"
1,24000,60,0.0999,309.61,1,0,0,0,0,0,10,8.08,0,9,0.438,28,1,0,1,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,13200,60,0.1749,331.55,0,0,1,0,0,0,3,14.86,0,8,0.846,18,0,0,1,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"0"
1,8000,36,0.1385,272.84,0,1,0,0,0,0,1,15.73,1,7,0.878,9,0,0,0,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
1,3500,36,0.0542,105.56,0,0,0,0,0,0,5,14.1,0,8,0.069,16,0,0,0,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0"
1,8400,60,0.1343,192.98,0,1,0,0,0,0,4,11.39,1,10,0.752,36,0,0,1,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
1,6000,36,0.0603,182.62,0,0,0,0,0,0,6,14.09,0,7,0.455,24,0,0,0,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
0,6000,36,0.145,206.53,0,0,0,1,0,0,5,19.92,6,16,0.451,38,0,0,0,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,12800,36,0.0729,396.93,0,0,0,0,0,0,8,20,0,14,0.246,23,0,0,0,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0,10750,36,0.1348,364.69,0,1,0,0,0,0,4,12.7,4,7,0.679,8,0,0,1,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,12000,36,0.1039,389.41,1,0,0,0,0,0,4,0,1,6,0.712,14,0,0,0,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,15825,36,0.1562,553.4,0,0,1,0,0,0,8,15.36,0,22,0.514,47,0,0,1,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,6200,36,0.1491,214.66,0,0,1,0,0,0,3,23.64,0,13,0.609,17,0,0,0,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,4500,36,0.0542,135.72,0,0,0,0,0,0,10,4.86,0,5,0.174,25,1,0,1,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,6000,36,0.0714,185.65,0,0,0,0,0,0,10,9.03,1,6,0.333,14,1,0,1,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
1,6000,36,0.1099,196.41,1,0,0,0,0,0,3,0,0,2,0,7,0,1,0,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"0"
1,4000,36,0.08,125.35,0,0,0,0,0,0,9,8.97,0,8,0.31,21,0,0,1,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,1500,36,0.0894,47.66,0,0,0,0,0,0,1,8.52,0,8,0.06,11,0,0,0,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"0"
1,12000,36,0.0579,363.93,0,0,0,0,0,0,5,12.93,1,8,0.319,26,0,0,1,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,5000,36,0.0788,156.41,0,0,0,0,0,0,3,19.3,0,13,0.314,22,0,0,0,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,8400,36,0.1218,279.72,1,0,0,0,0,0,10,14.05,2,9,0.096,13,1,0,1,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
1,10000,36,0.0714,309.4,0,0,0,0,0,0,5,10.97,0,6,0.111,18,0,0,1,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
1,23000,36,0.1171,760.75,1,0,0,0,0,0,3,19.86,1,7,0.835,25,0,0,0,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
